"_type","features","main_data","raw_info"
"dict","Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Kanalizacija,Novogradnja,Terasa,Interfon","stan,46000.00 EUR,40.00 m,2,Beograd,Voždovac,Braće Jerković,Dragice Koncar,5,6,2,2007","Tip: ,stan, ,Cena: ,46000.00 EUR, ,Površina: ,40.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Braće Jerković, ,Ulica: ,Dragice Koncar, ,Sprat: ,5, ,Spratnost: ,6, ,Soba: ,2, ,Godina izgradnje: ,2007, ,Svetlana Iskrenovic,0603056052"
"dict","Useljivo,Telefon","stan,45000.00 EUR,52.00 m,2,Beograd,Čukarica,Bele vode,Radivoja Rakonjca,2,2.5","Tip: ,stan, ,Cena: ,45000.00 EUR, ,Površina: ,52.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Bele vode, ,Ulica: ,Radivoja Rakonjca, ,Spratnost: ,2, ,Soba: ,2.5, ,Radošević nekretnine,063/623 454,063 182 4082,http://www.radosevic-nekretnine.com/"
"dict","Telefon,Parking,Centralno grejanje,Terasa,Interfon,Podrum","stan,42000.00 EUR,42.00 m,2,Beograd,Zvezdara,Mali Mokri Lug,Veselina Čajkanovića,2,1.5,2011","Tip: ,stan, ,Cena: ,42000.00 EUR, ,Površina: ,42.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Mali Mokri Lug, ,Ulica: ,Veselina Čajkanovića, ,Spratnost: ,2, ,Soba: ,1.5, ,Godina izgradnje: ,2011, ,Ana,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Parking,Kanalizacija,Terasa,Interfon","stan,67500.00 EUR,52.00 m,2,Beograd,Savski Venac,Humska,4,2,1948","Tip: ,stan, ,Cena: ,67500.00 EUR, ,Površina: ,52.00 m,2, ,Grad: ,Beograd, ,Opština: ,Savski Venac, ,Ulica: ,Humska, ,Spratnost: ,4, ,Soba: ,2, ,Godina izgradnje: ,1948, ,Tatjana,0603056057"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Lift,Daljinsko grejanje,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,95000.00 EUR,89.00 m,2,Beograd,Voždovac,Medaković 3,Brace Srnic,2,6,5,1982","Tip: ,stan, ,Cena: ,95000.00 EUR, ,Površina: ,89.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Medaković 3, ,Ulica: ,Brace Srnic, ,Sprat: ,2, ,Spratnost: ,6, ,Soba: ,5, ,Godina izgradnje: ,1982, ,Violeta Jovanovski,0603056058"
"dict","Uknjiženo,Useljivo,Telefon,Internet,Kanalizacija,Interfon","stan,60000.00 EUR,68.00 m,2,Beograd,Rakovica,Maricka,3,3,4","Tip: ,stan, ,Cena: ,60000.00 EUR, ,Površina: ,68.00 m,2, ,Grad: ,Beograd, ,Opština: ,Rakovica, ,Ulica: ,Maricka, ,Sprat: ,3, ,Spratnost: ,3, ,Soba: ,4, ,Vladimir Kovacevic,0603008188"
"dict","Useljivo,Parking,Kanalizacija,Novogradnja,Terasa,Podrum","stan,55000.00 EUR,63.00 m,2,Beograd,Zvezdara,Cvetkova pijaca,Podjevska,3,3,2010","Tip: ,stan, ,Cena: ,55000.00 EUR, ,Površina: ,63.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Cvetkova pijaca, ,Ulica: ,Podjevska, ,Spratnost: ,3, ,Soba: ,3, ,Godina izgradnje: ,2010, ,Zoran,0641480800"
"dict","Uknjiženo,Kablovska,Internet,Klima,Parking,Novogradnja,Terasa","stan,44900.00 EUR,46.00 m,2,Beograd,Novi Beograd,Ledine,Surcinska,1,2,2,2017","Tip: ,stan, ,Cena: ,44900.00 EUR, ,Površina: ,46.00 m,2, ,Grad: ,Beograd, ,Opština: ,Novi Beograd, ,Deo: ,Ledine, ,Ulica: ,Surcinska, ,Sprat: ,1, ,Spratnost: ,2, ,Soba: ,2, ,Godina izgradnje: ,2017, ,And Dej,0648485486"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Kanalizacija,Novogradnja,Terasa,Interfon","stan,41000.00 EUR,47.00 m,2,Beograd,Voždovac,Braće Jerković,Vojvode Vlahovića 52s,3,3,2,2015","Tip: ,stan, ,Cena: ,41000.00 EUR, ,Površina: ,47.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Braće Jerković, ,Ulica: ,Vojvode Vlahovića 52s, ,Sprat: ,3, ,Spratnost: ,3, ,Soba: ,2, ,Godina izgradnje: ,2015, ,Rajko Marjanović,069686342"
"dict","Useljivo,Centralno grejanje","stan,68000.00 EUR,82.00 m,2,Beograd,Zvezdara,Mirijevo,Miodraga Mijovića Kanta,4","Tip: ,stan, ,Cena: ,68000.00 EUR, ,Površina: ,82.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Mirijevo, ,Ulica: ,Miodraga Mijovića Kanta, ,Soba: ,4, ,APN nekretnine,011/2850-222,2851-222"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Lift,Novogradnja,Terasa,Interfon","stan,239000.00 EUR,97.00 m,2,Beograd,Vračar,Hram Svetog Save,Dubljanska,3,4,3,2013","Tip: ,stan, ,Cena: ,239000.00 EUR, ,Površina: ,97.00 m,2, ,Grad: ,Beograd, ,Opština: ,Vračar, ,Deo: ,Hram Svetog Save, ,Ulica: ,Dubljanska, ,Sprat: ,3, ,Spratnost: ,4, ,Soba: ,3, ,Godina izgradnje: ,2013, ,Galerija nekretnine,011/ 334-8251, 011/770-3832,065/233-5260,http://www.galerijanekretnine.com"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Daljinsko grejanje,Centralno grejanje,Kanalizacija,Terasa,Interfon","stan,61000.00 EUR,77.00 m,2,Beograd,Palilula,Višnjička banja,Slobodana Jovanovica,3,3,3","Tip: ,stan, ,Cena: ,61000.00 EUR, ,Površina: ,77.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Višnjička banja, ,Ulica: ,Slobodana Jovanovica, ,Sprat: ,3, ,Spratnost: ,3, ,Soba: ,3, ,Branko Radovanović,0612897199"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Daljinsko grejanje,Centralno grejanje,Kanalizacija,Terasa,Interfon","stan,64000.00 EUR,32.00 m,2,Beograd,Palilula,Tašmajdan,27. Marta,5,2","Tip: ,stan, ,Cena: ,64000.00 EUR, ,Površina: ,32.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Tašmajdan, ,Ulica: ,27. Marta, ,Spratnost: ,5, ,Soba: ,2, ,Dača Andrić,0603056063"
"dict","Uknjiženo,Lift,Terasa,Interfon","stan,118000.00 EUR,71.00 m,2,Beograd,Zvezdara,Lipov lad,Trajka Stamenkovića,5,5,2.5","Tip: ,stan, ,Cena: ,118000.00 EUR, ,Površina: ,71.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Lipov lad, ,Ulica: ,Trajka Stamenkovića, ,Sprat: ,5, ,Spratnost: ,5, ,Soba: ,2.5, ,Libero,011 3835393,060 3773741,http://www.liberonekretnine.rs"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Daljinsko grejanje,Centralno grejanje,Kanalizacija,Novogradnja,Terasa,Interfon","stan,195000.00 EUR,84.00 m,2,Beograd,Vračar,Crveni krst,Vukice Mitrovic(LUX!!!),2,3,3,2012","Tip: ,stan, ,Cena: ,195000.00 EUR, ,Površina: ,84.00 m,2, ,Grad: ,Beograd, ,Opština: ,Vračar, ,Deo: ,Crveni krst, ,Ulica: ,Vukice Mitrovic(LUX!!!), ,Sprat: ,2, ,Spratnost: ,3, ,Soba: ,3, ,Godina izgradnje: ,2012, ,Ivana Todorović,0603056054"
"dict","Uknjiženo,Telefon,Centralno grejanje,Terasa,Interfon","stan,165000.00 EUR,102.00 m,2,Beograd,Vračar,Kalenić pijaca,Tomaša Ježa,1,4,3,1985","Tip: ,stan, ,Cena: ,165000.00 EUR, ,Površina: ,102.00 m,2, ,Grad: ,Beograd, ,Opština: ,Vračar, ,Deo: ,Kalenić pijaca, ,Ulica: ,Tomaša Ježa, ,Sprat: ,1, ,Spratnost: ,4, ,Soba: ,3, ,Godina izgradnje: ,1985, ,Art Ključ,011/4039-728, 011/3244-970,065/2704-377,http://www.artkljucnekretnine.com/"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Daljinsko grejanje,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,112000.00 EUR,91.00 m,2,Beograd,Čukarica,Čukarička padina,Pozeska,6,7,3,1993","Tip: ,stan, ,Cena: ,112000.00 EUR, ,Površina: ,91.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Čukarička padina, ,Ulica: ,Pozeska, ,Sprat: ,6, ,Spratnost: ,7, ,Soba: ,3, ,Godina izgradnje: ,1993, ,Misa Ristic,0601488062"
"dict","Uknjiženo,Useljivo,Terasa,Podrum","stan,54000.00 EUR,47.00 m,2,Beograd,Palilula,Karaburma,Marijane Gregoran,2,1996","Tip: ,stan, ,Cena: ,54000.00 EUR, ,Površina: ,47.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Karaburma, ,Ulica: ,Marijane Gregoran, ,Soba: ,2, ,Godina izgradnje: ,1996, ,Radošević nekretnine Autokoman,011/245-01-10,063/623-484,www.radosevic-nekretnine.com"
"dict","Telefon,Centralno grejanje,Terasa,Interfon","stan,40800.00 EUR,40.00 m,2,Beograd,Čukarica,Cerak,Šavnička,1,5,1.5,2003","Tip: ,stan, ,Cena: ,40800.00 EUR, ,Površina: ,40.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Cerak, ,Ulica: ,Šavnička, ,Sprat: ,1, ,Spratnost: ,5, ,Soba: ,1.5, ,Godina izgradnje: ,2003, ,Ana,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Parking,Novogradnja,Terasa,Interfon","stan,48000.00 EUR,40.00 m,2,Beograd,Zemun,Gornji grad,Ugrinovačka,2,3,1.5,2017","Tip: ,stan, ,Cena: ,48000.00 EUR, ,Površina: ,40.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zemun, ,Deo: ,Gornji grad, ,Ulica: ,Ugrinovačka, ,Sprat: ,2, ,Spratnost: ,3, ,Soba: ,1.5, ,Godina izgradnje: ,2017, ,Ana,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Useljivo,Telefon,Kablovska,Klima,Parking,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,47000.00 EUR,42.00 m,2,Beograd,Čukarica,Banovo brdo,tose jovanovica,3,5,1","Tip: ,stan, ,Cena: ,47000.00 EUR, ,Površina: ,42.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Banovo brdo, ,Ulica: ,tose jovanovica, ,Sprat: ,3, ,Spratnost: ,5, ,Soba: ,1, ,ceca zivanovic,0637725050,0603571833"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Klima,Lift,Parking,Centralno grejanje,Kanalizacija,Terasa,Podrum","stan,64000.00 EUR,72.00 m,2,Beograd,Rakovica,Vidikovac,vidikovacki venac,8,15,3","Tip: ,stan, ,Cena: ,64000.00 EUR, ,Površina: ,72.00 m,2, ,Grad: ,Beograd, ,Opština: ,Rakovica, ,Deo: ,Vidikovac, ,Ulica: ,vidikovacki venac, ,Sprat: ,8, ,Spratnost: ,15, ,Soba: ,3, ,ceca zivanovic,0637725050,0603571833"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,65000.00 EUR,58.00 m,2,Beograd,Rakovica,Vidikovački venac,vidikovacki venac,7,15,2","Tip: ,stan, ,Cena: ,65000.00 EUR, ,Površina: ,58.00 m,2, ,Grad: ,Beograd, ,Opština: ,Rakovica, ,Deo: ,Vidikovački venac, ,Ulica: ,vidikovacki venac, ,Sprat: ,7, ,Spratnost: ,15, ,Soba: ,2, ,ceca zivanovic,0637725050,0603571833"
"dict","Telefon","stan,50000.00 EUR,38.00 m,2,Beograd,Vračar,Kalenić pijaca,Ivana Đaje,1.5","Tip: ,stan, ,Cena: ,50000.00 EUR, ,Površina: ,38.00 m,2, ,Grad: ,Beograd, ,Opština: ,Vračar, ,Deo: ,Kalenić pijaca, ,Ulica: ,Ivana Đaje, ,Soba: ,1.5, ,Art Ključ,011/4039-728, 011/3244-970,065/2704-377,http://www.artkljucnekretnine.com/"
"dict","Uknjiženo,Telefon","stan,35000.00 EUR,34.00 m,2,Beograd,Zvezdara,Lion,Đevđelijska,2,1960","Tip: ,stan, ,Cena: ,35000.00 EUR, ,Površina: ,34.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Lion, ,Ulica: ,Đevđelijska, ,Soba: ,2, ,Godina izgradnje: ,1960, ,Art Ključ,011/4039-728, 011/3244-970,065/2704-377,http://www.artkljucnekretnine.com/"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Lift,Parking,Centralno grejanje,Kanalizacija,Interfon","stan,89000.00 EUR,89.00 m,2,Beograd,Novi Beograd,Blok 33,3,1975","Tip: ,stan, ,Cena: ,89000.00 EUR, ,Površina: ,89.00 m,2, ,Grad: ,Beograd, ,Opština: ,Novi Beograd, ,Deo: ,Blok 33, ,Soba: ,3, ,Godina izgradnje: ,1975, ,Astra,38163239204,381606896559"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Klima,Parking,Daljinsko grejanje,Kanalizacija,Novogradnja,Terasa,Interfon","stan,56000.00 EUR,42.00 m,2,Beograd,Zemun,Gornji grad,3,4,1.5,2014","Tip: ,stan, ,Cena: ,56000.00 EUR, ,Površina: ,42.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zemun, ,Deo: ,Gornji grad, ,Sprat: ,3, ,Spratnost: ,4, ,Soba: ,1.5, ,Godina izgradnje: ,2014, ,Astra,38163239204,381606896559"
"dict","Uknjiženo,Lift,Parking,Centralno grejanje,Terasa,Podrum","stan,117000.00 EUR,57.00 m,2,Beograd,Vračar,Centar (Vračar),Krunska,1,5,2","Tip: ,stan, ,Cena: ,117000.00 EUR, ,Površina: ,57.00 m,2, ,Grad: ,Beograd, ,Opština: ,Vračar, ,Deo: ,Centar (Vračar), ,Ulica: ,Krunska, ,Sprat: ,1, ,Spratnost: ,5, ,Soba: ,2, ,ART nekretnine,011 241 30 63,069 581 55 56"
"dict","Uknjiženo,Telefon,Kablovska,Klima,Parking,Kanalizacija","stan,62900.00 EUR,84.00 m,2,Beograd,Zemun,Gornji grad,1,3,1965","Tip: ,stan, ,Cena: ,62900.00 EUR, ,Površina: ,84.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zemun, ,Deo: ,Gornji grad, ,Spratnost: ,1, ,Soba: ,3, ,Godina izgradnje: ,1965, ,Astra,38163239204,381606896559"
"dict","Uknjiženo,Telefon,Kablovska,Internet,Parking,Centralno grejanje,Kanalizacija,Interfon","stan,139000.00 EUR,103.00 m,2,Beograd,Stari grad,Gornji Dorćol,Strahinjića bana,4,1923","Tip: ,stan, ,Cena: ,139000.00 EUR, ,Površina: ,103.00 m,2, ,Grad: ,Beograd, ,Opština: ,Stari grad, ,Deo: ,Gornji Dorćol, ,Ulica: ,Strahinjića bana, ,Soba: ,4, ,Godina izgradnje: ,1923, ,Katarina,38163239204,381606896559"
"dict","Uknjiženo,Useljivo,Telefon,Internet,Kanalizacija,Interfon,Podrum","stan,56000.00 EUR,84.00 m,2,Beograd,Rakovica,Labudovo brdo,Oplenačka,3,4","Tip: ,stan, ,Cena: ,56000.00 EUR, ,Površina: ,84.00 m,2, ,Grad: ,Beograd, ,Opština: ,Rakovica, ,Deo: ,Labudovo brdo, ,Ulica: ,Oplenačka, ,Spratnost: ,3, ,Soba: ,4, ,Katarina Vučković,0600853480"
"dict","Uknjiženo,Telefon,Lift,Parking,Centralno grejanje,Terasa,Interfon,Podrum","stan,110000.00 EUR,85.00 m,2,Beograd,Novi Beograd,Blok 62,Jurija Gagarina,13,15,3.5,1987","Tip: ,stan, ,Cena: ,110000.00 EUR, ,Površina: ,85.00 m,2, ,Grad: ,Beograd, ,Opština: ,Novi Beograd, ,Deo: ,Blok 62, ,Ulica: ,Jurija Gagarina, ,Sprat: ,13, ,Spratnost: ,15, ,Soba: ,3.5, ,Godina izgradnje: ,1987, ,Ana,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Parking,Centralno grejanje,Terasa,Interfon","stan,89000.00 EUR,76.00 m,2,Beograd,Zvezdara,Učiteljsko naselje,Mis Irbijeva,5,2.5","Tip: ,stan, ,Cena: ,89000.00 EUR, ,Površina: ,76.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Učiteljsko naselje, ,Ulica: ,Mis Irbijeva, ,Spratnost: ,5, ,Soba: ,2.5, ,Ana,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Telefon,Lift,Parking,Centralno grejanje,Terasa,Interfon,Podrum","stan,82000.00 EUR,100.00 m,2,Beograd,Zvezdara,Mirijevo,Ulofa Palmea,5,5,4,1990","Tip: ,stan, ,Cena: ,82000.00 EUR, ,Površina: ,100.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Mirijevo, ,Ulica: ,Ulofa Palmea, ,Sprat: ,5, ,Spratnost: ,5, ,Soba: ,4, ,Godina izgradnje: ,1990, ,Ana,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Telefon,Internet,Lift,Parking,Centralno grejanje,Terasa,Interfon,Podrum","stan,43000.00 EUR,50.00 m,2,Beograd,Čukarica,Železnik,Stjepana Supanca,1,10,2,1975","Tip: ,stan, ,Cena: ,43000.00 EUR, ,Površina: ,50.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Železnik, ,Ulica: ,Stjepana Supanca, ,Sprat: ,1, ,Spratnost: ,10, ,Soba: ,2, ,Godina izgradnje: ,1975, ,Areta C,0611717117"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Internet,Klima,Lift,Parking,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,58000.00 EUR,77.00 m,2,Beograd,Palilula,Borča,Bratstva i jedinstva,5,7,3","Tip: ,stan, ,Cena: ,58000.00 EUR, ,Površina: ,77.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Borča, ,Ulica: ,Bratstva i jedinstva, ,Sprat: ,5, ,Spratnost: ,7, ,Soba: ,3, ,Snežana Lazarević,0649600614,062212376,www.ifinance.rs"
"dict","Uknjiženo,Lift,Centralno grejanje,Terasa,Interfon,Podrum","stan,72000.00 EUR,70.00 m,2,Beograd,Zvezdara,Mirijevo 3,Dva Bela goluba,4,4,3","Tip: ,stan, ,Cena: ,72000.00 EUR, ,Površina: ,70.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Deo: ,Mirijevo 3, ,Ulica: ,Dva Bela goluba, ,Sprat: ,4, ,Spratnost: ,4, ,Soba: ,3, ,Libero,011 383 53 93,060 3773741,http://www.liberonekretnine.rs"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Klima,Lift,Parking,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,47000.00 EUR,48.00 m,2,Beograd,Palilula,Karaburma,1,7,2","Tip: ,stan, ,Cena: ,47000.00 EUR, ,Površina: ,48.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Karaburma, ,Sprat: ,1, ,Spratnost: ,7, ,Soba: ,2, ,ceca zivanovic,0637725050,0603571833"
"dict","Uknjiženo,Internet,Centralno grejanje","stan,59800.00 EUR,23.00 m,2,Beograd,Stari grad,Gornji Dorćol,Gospodar Jevremova,1,4,1","Tip: ,stan, ,Cena: ,59800.00 EUR, ,Površina: ,23.00 m,2, ,Grad: ,Beograd, ,Opština: ,Stari grad, ,Deo: ,Gornji Dorćol, ,Ulica: ,Gospodar Jevremova, ,Sprat: ,1, ,Spratnost: ,4, ,Soba: ,1, ,Lidija Blago,0652707927,0631857364"
"dict","Uknjiženo,Useljivo,Telefon,Kablovska,Klima,Parking,Centralno grejanje,Kanalizacija,Terasa,Interfon,Podrum","stan,49500.00 EUR,57.00 m,2,Beograd,Palilula,Višnjička banja,visnjicki venac,2,4,2,1985","Tip: ,stan, ,Cena: ,49500.00 EUR, ,Površina: ,57.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Višnjička banja, ,Ulica: ,visnjicki venac, ,Sprat: ,2, ,Spratnost: ,4, ,Soba: ,2, ,Godina izgradnje: ,1985, ,ceca zivanovic,0637725050,0603571833"
"dict","Parking","stan,32000.00 EUR,38000.00 m,2,Beograd,Palilula,Višnjica,Marina,2,2,1.5","Tip: ,stan, ,Cena: ,32000.00 EUR, ,Površina: ,38000.00 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Višnjica, ,Ulica: ,Marina, ,Sprat: ,2, ,Spratnost: ,2, ,Soba: ,1.5, ,Art Ključ,011/4039-728, 011/3244-970,065/2704-377,http://www.artkljucnekretnine.com/"
"dict","Uknjiženo,Telefon,Parking,Daljinsko grejanje,Terasa,Interfon,Podrum","stan,33000.00 EUR,30.00 m,2,Beograd,Zemun,Kalvarija,Braće Abafi,4,4,1","Tip: ,stan, ,Cena: ,33000.00 EUR, ,Površina: ,30.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zemun, ,Deo: ,Kalvarija, ,Ulica: ,Braće Abafi, ,Sprat: ,4, ,Spratnost: ,4, ,Soba: ,1, ,Art Ključ,011/4039-728, 011/3244-970,065/2704-377,http://www.artkljucnekretnine.com/"
"dict","Uknjiženo,Telefon,Parking,Centralno grejanje,Terasa,Interfon,Podrum","stan,67000.00 EUR,63.00 m,2,Beograd,Voždovac,Braće Jerković,Dragice Končar,2,4,2,1975","Tip: ,stan, ,Cena: ,67000.00 EUR, ,Površina: ,63.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Braće Jerković, ,Ulica: ,Dragice Končar, ,Sprat: ,2, ,Spratnost: ,4, ,Soba: ,2, ,Godina izgradnje: ,1975, ,Ana,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Parking,Centralno grejanje,Novogradnja,Terasa","stan,32000.00 EUR,38.33 m,2,Beograd,Palilula,Borča 1,Trg oslobođenja,2,4,2","Tip: ,stan, ,Cena: ,32000.00 EUR, ,Površina: ,38.33 m,2, ,Grad: ,Beograd, ,Opština: ,Palilula, ,Deo: ,Borča 1, ,Ulica: ,Trg oslobođenja, ,Sprat: ,2, ,Spratnost: ,4, ,Soba: ,2, ,Premija nekretnine,011/7151-990,064/2180-990,www.premijanekretnine.com"
"dict","Novogradnja,Terasa","stan,38000.00 EUR,42.00 m,2,Beograd,Zvezdara,Dragoslava Srejovića,2,4,2","Tip: ,stan, ,Cena: ,38000.00 EUR, ,Površina: ,42.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Ulica: ,Dragoslava Srejovića, ,Sprat: ,2, ,Spratnost: ,4, ,Soba: ,2, ,Radošević nekretnine Autokoman,011/245-0110,063/623-484,www.radosevic-nekretnine.com"
"dict","","stan,59000.00 EUR,82.00 m,2,Beograd,Čukarica,Žarkovo,Vodovodska,3,3,2","Tip: ,stan, ,Cena: ,59000.00 EUR, ,Površina: ,82.00 m,2, ,Grad: ,Beograd, ,Opština: ,Čukarica, ,Deo: ,Žarkovo, ,Ulica: ,Vodovodska, ,Sprat: ,3, ,Spratnost: ,3, ,Soba: ,2, ,Ana,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Telefon,Interfon","stan,65000.00 EUR,43.00 m,2,Beograd,Voždovac,Banjica,Kolonija,1,3,1.5","Tip: ,stan, ,Cena: ,65000.00 EUR, ,Površina: ,43.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,Banjica, ,Ulica: ,Kolonija, ,Sprat: ,1, ,Spratnost: ,3, ,Soba: ,1.5, ,Ana,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Telefon,Lift,Parking,Centralno grejanje,Terasa,Interfon,Podrum","stan,109000.00 EUR,91.00 m,2,Beograd,Novi Beograd,Blok 61,Jurija Gagarina,2,3,3.5,1975","Tip: ,stan, ,Cena: ,109000.00 EUR, ,Površina: ,91.00 m,2, ,Grad: ,Beograd, ,Opština: ,Novi Beograd, ,Deo: ,Blok 61, ,Ulica: ,Jurija Gagarina, ,Sprat: ,2, ,Spratnost: ,3, ,Soba: ,3.5, ,Godina izgradnje: ,1975, ,Ana,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Useljivo,Telefon,Lift,Centralno grejanje,Novogradnja,Terasa,Interfon","stan,120000.00 EUR,56.00 m,2,Beograd,Voždovac,FON,Mosorska,1,5,2,2016","Tip: ,stan, ,Cena: ,120000.00 EUR, ,Površina: ,56.00 m,2, ,Grad: ,Beograd, ,Opština: ,Voždovac, ,Deo: ,FON, ,Ulica: ,Mosorska, ,Sprat: ,1, ,Spratnost: ,5, ,Soba: ,2, ,Godina izgradnje: ,2016, ,Ana,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Telefon,Centralno grejanje,Terasa,Interfon","stan,295000.00 EUR,135.00 m,2,Beograd,Savski Venac,Dedinje,Aleksandra Tirnanića Tirketa,2,4,2010","Tip: ,stan, ,Cena: ,295000.00 EUR, ,Površina: ,135.00 m,2, ,Grad: ,Beograd, ,Opština: ,Savski Venac, ,Deo: ,Dedinje, ,Ulica: ,Aleksandra Tirnanića Tirketa, ,Spratnost: ,2, ,Soba: ,4, ,Godina izgradnje: ,2010, ,Ana,011/334 88 36,065/303 94 39,http://www.kvadratnekretnine.com"
"dict","Uknjiženo,Useljivo,Telefon,Internet,Klima,Lift,Centralno grejanje,Terasa,Interfon","stan,99000.00 EUR,45.00 m,2,Beograd,Stari grad,Centar (Stari grad),Brankova,1,6,2","Tip: ,stan, ,Cena: ,99000.00 EUR, ,Površina: ,45.00 m,2, ,Grad: ,Beograd, ,Opština: ,Stari grad, ,Deo: ,Centar (Stari grad), ,Ulica: ,Brankova, ,Sprat: ,1, ,Spratnost: ,6, ,Soba: ,2, ,Hitprom reg.br. 425,011/233-4483,381604487766,http://www.hitprom.co.rs"
"dict","Telefon,Kablovska,Internet,Klima,Lift,Parking,Kanalizacija,Novogradnja,U izgradnji,Terasa,Interfon","stan,43440.00 EUR,46.00 m,2,Beograd,Zvezdara,Svetog Nikole,-2,2,2017","Tip: ,stan, ,Cena: ,43440.00 EUR, ,Površina: ,46.00 m,2, ,Grad: ,Beograd, ,Opština: ,Zvezdara, ,Ulica: ,Svetog Nikole, ,Sprat: ,-2, ,Soba: ,2, ,Godina izgradnje: ,2017, ,Ruslan Invest d.o.o.,+381 113472903,+38163238223,https://ruslaninvest.rs/"
